date,valid_pixels,mean_inundation,median_inundation,max_inundation,pixels_ge_025_pct,pixels_ge_050_pct,pixels_ge_075_pct
2016-11-20,54707,0.2364969402551651,0.08360523730516434,0.9912093877792358,31.59376313817245,18.74714387555523,10.866982287458644
2016-11-28,54707,0.22215725481510162,0.08785389363765717,0.9897958636283875,30.45496919955399,16.381815855375,8.211015043778676
2016-12-06,54707,0.22945106029510498,0.1168360561132431,0.993756890296936,31.39269197726068,15.542800738479537,6.89308497998428
2016-12-14,54707,0.24609960615634918,0.15325003862380981,0.994470477104187,35.35562176686713,15.626885042133548,6.103423693494435
2016-12-22,54707,0.26939383149147034,0.1928125023841858,0.9873193502426147,41.078838174273855,16.60299413237794,5.4398888624856045
2016-12-30,54707,0.3067997395992279,0.24967634677886963,0.9909262657165527,49.95338804906137,19.556912278136256,5.321074085583198
2017-01-05,54707,0.3232921063899994,0.27081966400146484,0.991327702999115,53.51600343648894,20.79258595792129,5.5513919608094024
2017-01-13,54707,0.34499049186706543,0.31043776869773865,0.9899359345436096,61.11283747966439,21.591386842634396,4.505821924068218
2017-01-21,54707,0.3399541676044464,0.30973735451698303,0.9844836592674255,63.93514541100773,18.29199188403678,2.8954247171294347
2017-01-29,54707,0.3418407440185547,0.30369988083839417,0.981732964515686,62.42528378452483,19.112727804485715,3.493154440930777
2017-02-06,54707,0.30222287774086,0.2566192150115967,0.9819108843803406,51.42303544336191,15.919352185277935,2.5901621364724807
2017-02-14,54707,0.27385658025741577,0.22533288598060608,0.9695102572441101,44.972307017383514,13.151881843274168,1.9266273054636518
2017-02-22,54707,0.22770796716213226,0.17880459129810333,0.9448769092559814,33.61544226515802,7.94962253459338,1.1972873672473359
2017-03-02,54707,0.22068697214126587,0.17336073517799377,0.96440589427948,30.90280951249383,6.9844809622169,1.171696492222202
2017-03-10,54707,0.18350249528884888,0.1427718997001648,0.9593526124954224,21.326338494159796,3.8203520573235603,0.7147165810590966
2017-03-18,54707,0.16247496008872986,0.12884239852428436,0.9712680578231812,14.800665362750653,2.765642422359113,0.6763302685213958
2017-03-26,54707,0.12890316545963287,0.10114175081253052,0.9630085825920105,8.437677079715575,1.3471767781088344,0.29612298243369223
2017-04-03,54707,0.18631377816200256,0.1347215175628662,0.9835814237594604,24.36434094357212,5.787193594969565,0.8828851883671194
2017-04-11,54707,0.32859566807746887,0.20818805694580078,0.9950858950614929,44.83521304403458,27.000201071160912,14.701957701939422
2017-04-19,54707,0.29828524589538574,0.16410286724567413,0.9918099045753479,37.174401813296285,22.260405432577183,14.54841245178862
2017-04-27,54707,0.3518247604370117,0.23871321976184845,0.9898520112037659,48.64094174420093,28.612426197744345,17.805765258559234
2017-05-05,54707,0.33817681670188904,0.2233627736568451,0.9886530041694641,46.60829509934744,27.577823678871077,16.975889739887034
2017-05-13,54707,0.3221215605735779,0.19818182289600372,0.9919179081916809,43.14255945308644,25.5177582393478,16.343429542837296
2017-05-21,54707,0.32762250304222107,0.2175440490245819,0.9908375144004822,45.17703401758459,25.057122488895388,15.667099274315902
2017-05-29,54707,0.32545968890190125,0.18414035439491272,0.9948177933692932,41.02765642422359,25.665819730564642,17.888021642568592
2017-06-06,54707,0.41710108518600464,0.3497522175312042,0.9947301149368286,60.13490046977535,37.64966092090592,21.712029539181458
2017-06-14,54707,0.37613531947135925,0.27072200179100037,0.9983870983123779,52.21635256914106,32.30299596029759,19.88045405523973
2017-06-22,54707,0.4610758423805237,0.4413854479789734,0.995945155620575,65.38285776957244,45.27208583910651,26.055166614875606
2017-06-30,54707,0.45811930298805237,0.43516987562179565,0.9974938631057739,64.63341071526496,44.996069972764,26.54687699928711
2017-07-08,54707,0.43102484941482544,0.3807673454284668,0.9978231191635132,61.92260588224542,40.071654450070376,22.93673570109858
2017-07-16,54707,0.43464919924736023,0.38402625918388367,0.9980878233909607,61.074451167126696,40.722393843566635,24.623905533112765
2017-07-24,54707,0.4105561077594757,0.33486950397491455,0.9986509680747986,58.72009066481437,35.75959200833531,22.13062313780686
2017-08-01,54707,0.41952285170555115,0.3473159670829773,0.9974702596664429,60.61929917560824,36.520006580510724,22.295135905825582
